,spotify_id,daily_rank,popularity,is_explicit,duration_ms,album_name,album_release_date,time_signature,rank,artists_num,artist_individual,artist_id,artist_genre,album_num_tracks,weeks_on_chart,duration,region,language,track_name,artist_names,country,loudness,tempo,artist_count_df1,bpm_df1,artist_count_df2,streams,bpm_df2,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,has_lyrics,lyrics_url,scraped,primary_artist,feat_artist,lyric_url,is_english,is_english_lyrics,overall_sentiments,overall_emotions,topics,overall_topics
2108,4AsvGVDWs16fqIiIdDzyvX,15.0,70.0,0.0,263693.0,Super Trouper,1980-01-01,4.0,,,,,,,,,,,Happy New Year,ABBA,SE,-9.185,132.552,,,,,,9,1,0.51,0.25,0.375,0.813,0.0,0.145,0.0288,1980,True,,True,ABBA,,https://genius.com/Abba-happy-new-year-lyrics,1,1,negative sentiment,emotion is optimism,"['song about loss and grief', 'song about happiness and celebration', 'song about loss and grief', 'song about happiness and celebration', 'song about loss and grief', 'song about happiness and celebration']",song about loss and grief
2109,7JGCzG4u3YNom3CTwz2kpr,23.0,53.0,0.0,184828.0,Happy New Year - Spotify Singles: Holiday,2021-11-17,4.0,,,,,,,,,,,Happy New Year - Spotify Singles: Holiday,LOVA,SE,-8.593,134.9,,,,,,9,1,0.625,0.081,0.274,0.834,0.0,0.11,0.0281,,False,,False,,,,1,1,,,,
2110,2kwqblYAbloVXhyBVcxEw5,48.0,68.0,0.0,180347.0,Happy That You Found Me,2024-02-26,4.0,,,,,,,,,,,Happy That You Found Me,Danny Saucedo,SE,-6.69,129.023,,,,,,3,1,0.611,0.289,0.817,0.0181,0.0,0.226,0.0296,"March 2, 2024",True,,True,Danny Saucedo,,https://genius.com/Danny-saucedo-happy-that-you-found-me-lyrics,1,1,negative sentiment,emotion is optimism,"['song about loss and grief', 'song about love', 'song about happiness and celebration', 'song about loss and grief', 'song about loss and grief', 'song about love', 'song about happiness and celebration', 'song about happiness and celebration', 'song about happiness and celebration']",song about happiness and celebration
2111,2ohR9Qj4TgZafZCptO9cly,39.0,81.0,0.0,254706.0,These are Special Times,1998-10-30,4.0,143.0,1.0,CÃ©line Dion,spotify:artist:4S9EykWXhStSc15wEx8QFK,dance pop,16.0,7.0,254707.0,Europe,English,Happy Xmas (War Is Over),CÃ©line Dion,SE,-5.254,172.062,,,,57848.0,,3,1,0.347,0.158,0.6,0.451,0.0,0.279,0.0303,,False,,False,,,,1,1,,,,
2112,,,,,,,,,,,,,,,,,,,Happy Xmas (War Is Over),"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",,,,4.0,147.0,4.0,460492795.0,147.0,D,Major,33.0,39.0,61.0,32.0,0.0,77.0,3.0,,False,,False,,,,1,1,,,,
2113,27RYrbL6S02LNVhDWVl38b,46.0,92.0,0.0,214333.0,Signature Box,2010-10-05,3.0,10.0,2.0,John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,rock,119.0,20.0,214333.0,Oceania,English,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",IE,-10.023,146.172,,,,1048384.0,,2,1,0.321,0.414,0.64,0.28,0.0,0.718,0.0324,,False,,False,,,,1,1,,,,
2114,7pTliRLb2NFRRzoi5ZyS9w,34.0,0.0,1.0,145573.0,NOSTALGIA (export),2024-02-23,4.0,,,,,,,,,,,Hard,Tony Boy,IT,-8.234,121.998,,,,,,8,0,0.711,0.427,0.65,0.012,1.13e-05,0.063,0.0504,,False,,False,,,,1,1,,,,
2115,7Gs5hS0rQsdE5GVjovT5rm,22.0,47.0,0.0,188702.0,Hard Beat,2024-07-11,4.0,,,,,,,,,,,Hard Beat,"TNT, Darren Styles, Technoboy, Tuneboy",DO,-3.728,160.02,,,,,,1,1,0.522,0.124,0.998,0.000894,0.564,0.375,0.262,,False,,False,,,,1,1,,,,
2116,7juiva3TJwb9VmCxt17MSd,,,,,,,,161.0,1.0,Alicia Moffet,spotify:artist:5ph9A8j6xyDlLNZTqYgNV1,pop quebecois,1.0,1.0,199111.0,North America,English,Hard Feelings,Alicia Moffet,Canada,-9.436,62.352,,,,225440.0,,9,1,0.362,0.201,0.285,0.581,0.0,0.0809,0.0423,,False,,False,,,,1,1,,,,
2117,2D6vfFZxQ5YzPPBODls1a9,,,,,,,,145.0,2.0,Moneybagg Yo,spotify:artist:3tJoFztHeIJkJWMrx0td2f,hip hop,1.0,1.0,166392.0,North America,English,Hard For The Next (with Future),"Moneybagg Yo, Future",United States,-7.277,175.187,,,,1694762.0,,1,1,0.619,0.376,0.573,0.0352,0.0,0.228,0.392999999999999,"March 26, 2021",True,,True,Moneybagg Yo,Future,https://genius.com/Moneybagg-yo-and-future-hard-for-the-next-lyrics,1,1,negative sentiment,emotion is anger,"['song about social issues', 'song about ambition and success', 'song about social issues', 'song about personal growth', 'song about social issues']",song about social issues
2118,5ceL6CeAu0PBHsvrN0K03q,32.0,49.0,0.0,187600.0,Hard To Say I'm Sorry,2024-06-28,4.0,,,,,,,,,,,Hard To Say I'm Sorry,RAVEBASE,HN,-6.882,150.017,,,,,,6,0,0.667,0.552,0.908,0.00177,0.718,0.146,0.0344,,False,,False,,,,1,1,,,,
2119,0ySEghkXDk4L50ZnnlPcB8,41.0,72.0,1.0,216432.0,AMERI,2024-10-31,4.0,,,,,,,,,,,Hardaway,"Duki, YG, Eladio Carrion",AR,-4.821,99.958,,,,,,10,0,0.76,0.767,0.57,0.374,0.0,0.161,0.0793,,False,,False,,,,1,1,,,,
2120,54fAjEn4Zq5C6uZsmHlSGd,38.0,39.0,1.0,326824.0,Hat Tricks,2023-10-16,4.0,,,,,,,,,,,Hat Tricks,"Scott Isbell, Cappadonna, Popa Wu, iNTeLL",IS,-9.423,136.955,,,,,,1,1,0.721,0.396,0.593,0.019,0.0,0.0741,0.398,,False,,False,,,,1,1,,,,
2121,2wGSgTmgSF3xjRrHkTc25R,48.0,85.0,1.0,206400.0,The Documentary,2005-01-01,4.0,29.0,2.0,The Game,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,rap,18.0,3.0,206400.0,Oceania,English,Hate It Or Love It,"The Game, 50 Cent",LV,-4.781,99.998,,,,87428.0,,9,1,0.802,0.435,0.785,0.14,0.0,0.123,0.207,"January 18, 2005",True,,True,The Game,,https://genius.com/The-game-hate-it-or-love-it-lyrics,1,1,positive sentiment,emotion is optimism,"['song about nature and the environment', 'song about ambition and success', 'song about loss and grief', 'song about loss and grief', 'song about social issues']",song about loss and grief
2122,0ada5XsQGLPUVbmTCkAP49,,,,,,,,149.0,4.0,Juice WRLD,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,chicago rap,22.0,32.0,160212.0,North America,English,Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Marshmello, The Kid LAROI, Polo G",United States,-6.313,90.0029999999999,,,,1562796.0,,6,1,0.701,0.647,0.65,0.291,0.0,0.111999999999999,0.104,"July 10, 2020",True,,True,Juice WRLD,Marshmello,https://genius.com/Juice-wrld-and-marshmello-hate-the-other-side-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief']",song about loss and grief
2123,5ONOlTiqymhzwcFjqcIT6E,39.0,88.0,0.0,154236.0,GOLDEN,2023-11-03,4.0,,,,,,,,,,,Hate You,Jung Kook,KR,-9.321,79.595,,,,,,2,1,0.419,0.25,0.274,0.862,0.0,0.092,0.0314,"November 3, 2023",True,,True,Jung Kook (ì •êµ­),,https://genius.com/Jung-kook-hate-you-lyrics,1,1,negative sentiment,emotion is disgust,"['song about loss and grief', 'song about social issues', 'song about loss and grief', 'song about social issues', 'song about personal growth', 'song about loss and grief']",song about loss and grief
2124,7f5np1evozJ5kXUXXztTSm,,,,,,,,131.0,2.0,KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,k-pop,1.0,1.0,185413.0,Asia,English,Hate thatâ€¦,"KEY, TAEYEON",Singapore,-4.504,77.187,,,,50652.0,,8,0,0.456,0.526,0.744,0.243,2.29e-06,0.0803,0.165,,False,,False,,,,1,1,,,,
2125,4lUmnwRybYH7mMzf16xB0y,,,,,,,,27.0,3.0,Lil Baby,spotify:artist:5f7VJjfbwm532GiveGC0ZK,rap,18.0,1.0,257428.0,North America,English,Hats Off (feat. Travis Scott),"Lil Baby, Lil Durk, Travis Scott",United States,-5.167,133.997,,,,4266640.0,,9,1,0.596,0.188,0.65,0.138,0.0,0.14,0.337,"June 4, 2021",True,,True,Lil Baby,"Lil Durk, Travis Scott",https://genius.com/Lil-baby-lil-durk-and-travis-scott-hats-off-lyrics,1,1,negative sentiment,emotion is anger,"['song about social issues', 'song about ambition and success', 'song about ambition and success', 'song about social issues', 'song about ambition and success', 'song about ambition and success', 'song about social issues', 'song about spirituality and faith']",song about ambition and success
2126,6i4roOAXcuHWfmFuYFXZti,50.0,61.0,0.0,178779.0,Have A Little Faith,2025-01-03,4.0,,,,,,,,,,,Have A Little Faith,Son Mieux,NL,-8.598,86.576,,,,,,7,1,0.608,0.341,0.347,0.801,1.14e-05,0.0973,0.0306,,False,,False,,,,1,1,,,,
2127,5SixeLvPsYpk7qq9lo5xYg,,,,,,,,43.0,1.0,ChlÃ¶e,spotify:artist:1FtBEIWAwvw5ymBen5GICR,pop rap,1.0,3.0,148779.0,North America,English,Have Mercy,ChlÃ¶e,United States,-6.434,130.022,,,,2882394.0,,9,1,0.903,0.508,0.535,0.297,0.0,0.345,0.0742,"September 10, 2021",True,,True,ChlÃ¶e,,https://genius.com/Chloe-have-mercy-lyrics,1,1,negative sentiment,emotion is disgust,"['song about ambition and success', 'song about personal growth', 'song about love', 'song about love', 'song about personal growth', 'song about ambition and success', 'song about love', 'song about personal growth']",song about personal growth
2128,1sqXfPaRD7npnH712RZQAF,49.0,70.0,0.0,183333.0,F-1 Trillion,2024-08-16,4.0,,,,,,,,,,,Have The Heart (Feat. Dolly Parton),"Post Malone, Dolly Parton",US,-2.678,116.967,,,,,,9,1,0.621,0.69,0.792,0.0108,0.0,0.272,0.0309,"August 16, 2024",True,,True,Post Malone,,https://genius.com/Post-malone-have-the-heart-lyrics,1,1,negative sentiment,emotion is sadness,"['song about love', 'song about love', 'song about love', 'song about loss and grief']",song about love
2129,2LawezPeJhN4AWuSB0GtAU,44.0,91.0,0.0,160133.0,Pendulum (Expanded Edition),1970-12-07,4.0,102.0,1.0,Creedence Clearwater Revival,spotify:artist:3IYUhFvPQItj6xySrBmZkd,rock,13.0,109.0,160133.0,Oceania,English,Have You Ever Seen The Rain,Creedence Clearwater Revival,NZ,-7.028,116.109,,,,60283.0,,0,1,0.741,0.774,0.697,0.0664,2.28e-05,0.133,0.0277,"December 7, 1970",True,,True,Creedence Clearwater Revival,,https://genius.com/Creedence-clearwater-revival-have-you-ever-seen-the-rain-lyrics,1,1,negative sentiment,emotion is optimism,"['song about loss and grief', 'song about nature and the environment', 'song about loss and grief', 'song about nature and the environment', 'song about happiness and celebration', 'song about nature and the environment']",song about nature and the environment
2130,,,,,,,,,,,,,,,,,,,Have You Ever Seen The Rain?,Creedence Clearwater Revival,,,,1.0,116.0,1.0,1145727611.0,116.0,,Major,74.0,76.0,70.0,7.0,0.0,13.0,3.0,"December 7, 1970",True,,True,Creedence Clearwater Revival,,https://genius.com/Creedence-clearwater-revival-have-you-ever-seen-the-rain-lyrics,1,1,negative sentiment,emotion is optimism,"['song about loss and grief', 'song about nature and the environment', 'song about loss and grief', 'song about nature and the environment', 'song about happiness and celebration', 'song about nature and the environment']",song about nature and the environment
2131,1ta7346unwX9mJOqbSB9wD,,,,,,,,91.0,1.0,Ella Fitzgerald,spotify:artist:5V0MlUE1Bft0mbLlND7FJz,adult standards,18.0,8.0,175840.0,Oceania,English,Have Yourself A Merry Little Christmas,Ella Fitzgerald,Australia,-9.038,112.239,,,,404387.0,,7,1,0.611,0.484,0.247,0.961,2.74e-06,0.218,0.0419,1960,True,,True,Ella Fitzgerald,,https://genius.com/Ella-fitzgerald-have-yourself-a-merry-little-christmas-lyrics,1,1,positive sentiment,emotion is optimism,['song about happiness and celebration'],song about happiness and celebration
2132,030mot3ZKR3oskfMsqDB2R,,,,,,,,64.0,1.0,Judy Garland,spotify:artist:0hItVPjwJLVZrFqOyIsxPf,adult standards,6.0,20.0,162333.0,North America,English,Have Yourself A Merry Little Christmas,Judy Garland,United States,-14.82,180.887,,,,3107253.0,,6,1,0.156,0.107,0.184,0.97,0.00458,0.26,0.0393,"November 2, 1944",True,,True,Judy Garland,,https://genius.com/Judy-garland-have-yourself-a-merry-little-christmas-lyrics,1,1,positive sentiment,emotion is optimism,"['song about happiness and celebration', 'song about happiness and celebration', 'song about happiness and celebration', 'song about loss and grief', 'song about happiness and celebration']",song about happiness and celebration
2133,0n7HccwQ67rDGy972PR8cl,47.0,39.0,0.0,227240.0,Michel Legrand Chante NoÃ«l,2022-11-13,4.0,,,,,,,,,,,Have Yourself A Merry Little Christmas,"Madeleine Peyroux, Michel Legrand",FR,-7.676,67.231,,,,,,4,1,0.319,0.224,0.332,0.797,1.44e-05,0.101,0.0303,,False,,False,,,,1,1,,,,
2134,1Qi2wh8fFgDV7tl4Sj3f2K,46.0,86.0,0.0,170964.0,Have Yourself A Merry Little Christmas,2014-12-05,1.0,50.0,1.0,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,pop,1.0,24.0,170964.0,Europe,English,Have Yourself A Merry Little Christmas,Sam Smith,SG,-9.402,75.248,,,,139643.0,,5,1,0.438,0.344,0.178,0.957,0.0,0.316,0.0414,"December 5, 2014",True,,True,Sam Smith,,https://genius.com/Sam-smith-have-yourself-a-merry-little-christmas-lyrics,1,1,positive sentiment,emotion is optimism,['song about happiness and celebration'],song about happiness and celebration
2135,2FPfeYlrbSBR8PwCU0zaqq,49.0,88.0,0.0,206600.0,,,4.0,,,,,,,,,,,Have Yourself A Merry Little Christmas - Remastered 1999,Frank Sinatra,IE,-15.235,137.484,,,,,,8,1,0.303,0.299,0.137,0.913,7.31e-06,0.267,0.032,,False,,False,,,,1,1,,,,
2136,1DnSNqCQM3LUxqFuXt184Q,,,,,,,,59.0,1.0,Michael BublÃ©,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,lounge,16.0,7.0,230307.0,Oceania,English,Have Yourself a Merry Little Christmas,Michael BublÃ©,Australia,-11.395,68.764,,,,533141.0,,9,1,0.275,0.195,0.276,0.602,0.0016699999999999,0.121,0.0321,"October 24, 2011",True,,True,Michael BublÃ©,,https://genius.com/Michael-buble-have-yourself-a-merry-little-christmas-lyrics,1,1,positive sentiment,emotion is optimism,"['song about happiness and celebration', 'song about happiness and celebration', 'song about happiness and celebration', 'song about happiness and celebration', 'song about friendship', 'song about happiness and celebration']",song about happiness and celebration
2137,2NM0qHzx4Ohy8iXHEEgwlO,,,,,,,,10.0,2.0,Migos,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,hip hop,19.0,1.0,278191.0,North America,English,Having Our Way (feat. Drake),"Migos, Drake",Canada,-3.917,125.983,,,,841983.0,,1,1,0.927,0.221,0.537999999999999,0.0312,0.0,0.0945,0.115999999999999,,False,,False,,,,1,1,,,,
2138,7vAJiDFrFtMYVOrZbOw7jj,,,,,,,,56.0,3.0,Trinidad Cardona,spotify:artist:4wP1kxjUsc9IR4Iy2smL7o,0,1.0,1.0,206070.0,Africa,English,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,"Trinidad Cardona, Davido, Aisha",Nigeria,-3.302,128.938,,,,30654.0,,2,1,0.733,0.623,0.829,0.401,0.0,0.402999999999999,0.0375,,False,,False,,,,1,1,,,,
2139,1elmYn9vrSnQzs44rJcVY6,49.0,66.0,0.0,173888.0,All Stand Together,2023-11-10,4.0,,,,,,,,,,,Head Down,"Lost Frequencies, Bastille",NL,-6.702,123.992,,,,,,4,0,0.73,0.424,0.845,0.304,1.12e-05,0.206,0.131,"December 29, 2023",True,,True,Lost Frequencies,Bastille,https://genius.com/Lost-frequencies-and-bastille-head-down-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about social issues', 'song about spirituality and faith', 'song about personal growth', 'song about loss and grief', 'song about loss and grief', 'song about social issues', 'song about spirituality and faith', 'song about loss and grief', 'song about social issues']",song about loss and grief
2140,6i7zAdNhzUN2k1HcrBxPHG,,,,,,,,121.0,3.0,Ofenbach,spotify:artist:4AKwRarlmsUlLjIwt38NLw,tropical house,1.0,5.0,156960.0,Europe,English,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine",Ireland,-5.36,124.962,,,,47114.0,,2,1,0.797999999999999,0.6,0.828,0.0247,2.55e-06,0.121,0.193,"May 8, 2020",True,,True,Ofenbach,Quarterhead,https://genius.com/Ofenbach-and-quarterhead-head-shoulders-knees-and-toes-lyrics,1,1,positive sentiment,emotion is joy,"['song about personal growth', 'song about spirituality and faith', 'song about love', 'song about personal growth', 'song about social issues', 'song about love', 'song about love', 'song about personal growth', 'song about social issues', 'song about personal growth', 'song about social issues']",song about personal growth
2141,3zmksQ4fThZuadjqd6yZmm,44.0,64.0,1.0,122826.0,Head n' Shoulders,2024-11-15,4.0,,,,,,,,,,,Head n' Shoulders,Yc,DE,-7.617,150.017,,,,,,10,0,0.787,0.547,0.584,0.0969,4.38e-06,0.164,0.296,,False,,False,,,,1,1,,,,
2142,2Dct3GykKZ58hpWRFfe2Qd,44.0,88.0,1.0,171692.0,Heading South,2019-09-30,4.0,,,,,,,,,,,Heading South,Zach Bryan,US,-14.112,110.23,,,,,,4,1,0.68,0.388,0.246,0.783,0.0,0.106,0.058,"September 30, 2019",True,,True,Zach Bryan,,https://genius.com/Zach-bryan-heading-south-lyrics,1,1,negative sentiment,emotion is anger,"['song about loss and grief', 'song about ambition and success', 'song about ambition and success', 'song about loss and grief', 'song about ambition and success', 'song about ambition and success', 'song about ambition and success']",song about ambition and success
2143,6Es0Sxn1yE7L0T1YxrYHKX,43.0,67.0,0.0,189813.0,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',2023-10-23,4.0,,,,,,,,,,,Headliner,SEVENTEEN,TW,-3.488,175.976,,,,,,0,1,0.483,0.372,0.723,0.161,0.0,0.0744,0.0337,,False,,False,,,,1,1,,,,
2144,63Pi2NAx5yCgeLhCTOrEou,32.0,84.0,0.0,215338.0,Speak for Yourself (Deluxe Version),2005-01-01,4.0,,,,,,,,,,,Headlock,Imogen Heap,SA,-10.759,119.982,,,,,,7,0,0.808,0.787,0.372,0.792,0.0,0.119,0.0364,2005,True,,True,Imogen Heap,,https://genius.com/Imogen-heap-headlock-lyrics,1,1,negative sentiment,emotion is fear,"['song about nature and the environment', 'song about loss and grief', 'song about personal growth', 'song about personal growth', 'song about social issues', 'song about personal growth', 'song about personal growth']",song about personal growth
2145,4eNOLmx8r2IJAVKvBBL1jv,,,,,,,,14.0,3.0,Lil Tjay,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill,21.0,3.0,144349.0,North America,English,Headshot (feat. Polo G & Fivio Foreign),"Lil Tjay, Polo G, Fivio Foreign",Canada,-7.266,118.0,,,,757242.0,,1,0,0.807999999999999,0.395,0.639,0.0802,0.0,0.15,0.278999999999999,"March 19, 2021",True,,True,Lil Tjay,"Polo G, Fivio Foreign",https://genius.com/Lil-tjay-polo-g-and-fivio-foreign-headshot-lyrics,1,1,negative sentiment,emotion is anger,"['song about social issues', 'song about social issues']",song about social issues
2146,0xta6Gah3inmeHbj0e3F9a,,,,,,,,141.0,1.0,Isaiah Rashad,spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM,hip hop,16.0,2.0,193209.0,North America,English,Headshots (4r Da Locals),Isaiah Rashad,United States,-6.269,120.0,,,,1661331.0,,3,1,0.894,0.660999999999999,0.615,0.0308,0.00921,0.309,0.0826,,False,,False,,,,1,1,,,,
2147,3HWQrKGmb05pcNoTIzzBwL,,,,,,,,113.0,1.0,Lil Durk,spotify:artist:3hcs9uc56yIGFCSy9leWe7,rap,17.0,1.0,173880.0,Africa,English,Headtaps,Lil Durk,Nigeria,-7.672,158.803,,,,16511.0,,5,1,0.562,0.38,0.609,0.0461,0.0,0.131,0.278999999999999,"March 11, 2022",True,,True,Lil Durk,,https://genius.com/Lil-durk-headtaps-lyrics,1,1,negative sentiment,emotion is anger,"['song about personal growth', 'song about loss and grief', 'song about personal growth']",song about personal growth
2148,5upoXNxaUFybIF8XfRAaDp,33.0,26.0,0.0,162051.0,KYGO,2024-06-21,4.0,,,,,,,,,,,Healing (Shattered Heart),"Kygo, Jonas Brothers",NO,-6.134,102.964,,,,,,11,0,0.666,0.273,0.69,0.0853,8.58e-06,0.0775,0.0583,,False,,False,,,,1,1,,,,
2149,2IJOoi2tdpILkVulFOTxRG,3.0,34.0,0.0,156205.0,Heart,2024-10-27,3.0,,,,,,,,,,,Heart - Alternative Version,phvrien,IS,-6.621,125.993,,,,,,3,0,0.707,0.595,0.631,0.613,7.62e-05,0.116,0.0857,,False,,False,,,,1,1,,,,
2150,3EzYtOjWoZQ4jHe78hfpQo,,,,,,,,21.0,1.0,Dave,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,uk hip hop,12.0,1.0,595760.0,Europe,English,Heart Attack,Dave,United Kingdom,-10.297,107.428,,,,1534118.0,,5,0,0.7,0.555,0.403999999999999,0.584,0.0,0.115999999999999,0.593,"July 23, 2021",True,,True,Dave,,https://genius.com/Dave-heart-attack-lyrics,1,1,negative sentiment,emotion is anger,"['song about social issues', 'song about nature and the environment', 'song about loss and grief']",song about social issues
2151,4JmbtS0Muijl37KP9lDscy,,,,,,,,160.0,1.0,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,k-pop,2.0,1.0,193173.0,Asia,English,Heart Burn,SUNMI,Singapore,-5.162,121.99,,,,46633.0,,6,0,0.84,0.782999999999999,0.655999999999999,0.0287,4.38e-06,0.0714,0.0401,,False,,False,,,,1,1,,,,
2152,,,,,,,,,,,,,,,,,,,Heart To Heart,Mac DeMarco,,,,1.0,150.0,1.0,244658767.0,150.0,G#,Minor,90.0,64.0,14.0,67.0,35.0,11.0,10.0,"May 10, 2019",True,,True,Mac DeMarco,,https://genius.com/Mac-demarco-heart-to-heart-lyrics,1,1,negative sentiment,emotion is optimism,"['song about loss and grief', 'song about loss and grief', 'song about love', 'song about love']",song about love
2153,6Q7Tv7ZxmoOokvuPchcaO1,,,,,,,,94.0,2.0,Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,chicago rap,20.0,1.0,168765.0,North America,English,Heart of a Giant (with Rod Wave),"Polo G, Rod Wave",United States,-6.768,87.501,,,,2182334.0,,8,1,0.802,0.522,0.588,0.498,0.0,0.111,0.136999999999999,"June 11, 2021",True,,True,Polo G,,https://genius.com/Polo-g-heart-of-a-giant-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief']",song about loss and grief
2154,0gzXQHsv4zYHQ1pvlyYZZa,13.0,67.0,0.0,177093.0,Happy - :D (Remixes),2024-11-19,4.0,,,,,,,,,,,Heart on the Window (with WENDY),"Jin, WENDY",AE,-6.114,145.999,,,,,,11,0,0.615,0.52,0.865,0.0536,0.0,0.738,0.0522,,False,,False,,,,1,1,,,,
2155,3duI7TT4kzLtoqf4PeUR3Z,46.0,62.0,0.0,189391.0,Walkerworld,2023-11-10,4.0,,,,,,,,,,,Heart over Mind,"Alan Walker, Daya",NO,-4.687,116.984,,,,,,4,0,0.604,0.371,0.724,0.000528,1.75e-06,0.16,0.0278,"November 9, 2023",True,,True,Alan Walker,Daya,https://genius.com/Alan-walker-and-daya-heart-over-mind-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about love', 'song about love', 'song about loss and grief', 'song about love', 'song about love', 'song about loss and grief']",song about love
2156,5AGQSF0ytihJyt96K5vW9d,44.0,70.0,1.0,269840.0,Camp,2011-11-15,4.0,,,,,,,,,,,Heartbeat,Childish Gambino,LV,-7.002,119.959,,,,,,1,0,0.8,0.291,0.545,0.00373,0.000511,0.0445,0.127,"November 15, 2011",True,,True,Childish Gambino,,https://genius.com/Childish-gambino-heartbeat-lyrics,1,1,negative sentiment,emotion is fear,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about social issues', 'song about loss and grief', 'song about social issues', 'song about social issues']",song about loss and grief
2157,74iMVumLgNcbPhM7Tccppr,39.0,36.0,0.0,170678.0,Heartbeat,2024-12-04,4.0,,,,,,,,,,,Heartbeat,Emilija,LV,-8.071,124.04,,,,,,10,1,0.63,0.274,0.559,0.0844,0.0,0.12,0.0626,,False,,False,,,,1,1,,,,
2158,3FAJ6O0NOHQV8Mc5Ri6ENp,,,,,,,,1.0,1.0,Giveon,spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP,r&b,8.0,9.0,198371.0,Asia,English,Heartbreak Anniversary,Giveon,Singapore,-8.964,89.087,,,,336497.0,,0,1,0.449,0.542999999999999,0.465,0.524,1.02e-06,0.303,0.0791,,False,,False,,,,1,1,,,,
2159,5K6Ssv4Z3zRvxt0P6EKUAP,,,,,,,,5.0,3.0,Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,edm,1.0,8.0,183726.0,Europe,English,Heartbreak Anthem (with David Guetta & Little Mix),"Galantis, David Guetta, Little Mix",Ireland,-4.878,124.111,,,,324927.0,,1,1,0.595,0.479,0.784,0.216,0.0,0.0608,0.102,"May 20, 2021",True,,True,Galantis,"David Guetta, Little Mix",https://genius.com/Galantis-david-guetta-and-little-mix-heartbreak-anthem-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief']",song about loss and grief
2160,4EVa8hqOEfg2NZiruvgLnQ,20.0,0.0,0.0,213200.0,abouTZU,2024-09-06,4.0,,,,,,,,,,,Heartbreak In Heaven (Feat. PENIEL of BTOB),"TZUYU, PENIEL",TW,-4.67,136.012,,,,,,1,1,0.877,0.711,0.76,0.089,3.79e-05,0.248,0.0914,,False,,False,,,,1,1,,,,
2161,2JusqhuSgWouMe0CXAWcGN,43.0,64.0,1.0,183064.0,Wow 2,2021-10-14,4.0,,,,,,,,,,,Heartbreaker,Ant Wan,SE,-6.64,112.987,,,,,,3,0,0.702,0.265,0.588,0.0219,0.000393,0.0899,0.0486,,False,,False,,,,1,1,,,,
2162,6zUYK0u0aZTrEadjNzuQXv,36.0,67.0,0.0,129705.0,Heartless,2022-12-09,4.0,,,,,,,,,,,Heartless,Hotvibez,AT,-9.004,100.132,,,,,,11,0,0.837,0.656,0.67,0.68,0.0,0.0889,0.327,,False,,False,,,,1,1,,,,
2163,4EWCNWgDS8707fNSZ1oaA5,41.0,91.0,0.0,211000.0,808s & Heartbreak,2008-11-24,4.0,55.0,1.0,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,chicago rap,12.0,21.0,211000.0,North America,English,Heartless,Kanye West,US,-5.983,87.999,1.0,88.0,1.0,2450782.0,88.0,10,0,0.79,0.654,0.647,0.0515,0.0,0.248,0.136,"November 4, 2008",True,,True,Kanye West,,https://genius.com/Kanye-west-heartless-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about personal growth', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about social issues']",song about loss and grief
